sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,label
6114,-55.65395558142643,5.968481286222718,288358.4,-10.403853904149978,,318707.31932801136,-92661578288913.94,0.7303764476490047,-23225706844.010464,231072.92317318704,405302.9632820178,213.9162680802084,808775.9157015631,256.1872427200108,25.841909126272704,-24.63045930016593,-385190834.77142286,0.0,0.09496724066966232,,94019.71409484948,6.225147820922017,51825.026392818436,1126.4,-44495.86718747913,0.10155750952007517,1.0928756670260322,1.0268822889460762,396987.7841302553,37.57926278669936,11.0,-1332121516.222277,-1.8779239548437767,-12.367053488701488,-244582.12212277675,217945.96299697392,4505.6,1.0989203653634438,1126.4,8.54899064897446,1318049088204.7412,1980.0,18.208328072363656,547142350.5273569,,80414.90769321668,0.08100154027585307,73.23464613254684,288358.4,8.502722549444529e+17,-11.024042797978787,-1.788524973219694e+19,470916084589.9897,199.25118027880268,,2603611.9863613923,-73681968.90812725,-18.85021188522645,18022.4,193.09715422425242,16.784913245712428,0.029763308969324408,1.9224207077080488,0.5660318299895368,,308382.5878322614,83.7498873648399,347.07015988432573,0.6003883390726847,29.039678118744746,0.0,-3148448.0889676283,64652.633057008046,,0.7991632971784535,1.109477683595127,5046749809.065594,73.18191200746999,,44.0,1.4152284921015703,15.633861794176537,107.360639436865,9588.792312685066,-15.074965699004036,484.24273328255526,0.0,4.804275300363318e+16,0.003287259000644673,-1.5819793144769165e+17,942369.77556153,79.55944490425442,-1.3022886419284098e+17,242.01839585062015,-8.469570878494826,0.05460016812003192,-3.2293311650277e+16,13.492859396132074,7497282604.637003,-0.70713303038416,,2950053618879073.0,743978.6053388536,231.93264448821327,0.5496316951606981,1
5664,48.33824145995066,2.046125113850501,288358.4,20.60254144797969,0.8800000000000001,13620.711573966682,12453446487529.664,3.2846008980699515,190428730198.97028,310940.8789664385,175569.2334810009,,-76773.58048551147,436.7392359306469,12.98507836284874,10.10471599317569,238765060.1484973,0.0,0.17121021718054047,0.2798647837939971,478652.4189068237,0.68397529665146,374735.29698076274,1126.4,64061.94585420249,0.08319415888620656,0.4924465902852258,0.01848650857761461,11989.81865866305,35.29354792082271,11.0,2260482629.090391,-5.446212830639854,40.74899226267002,,41945.248561619774,4505.6,1.1140840902524711,1126.4,4.449748563108416,6306329437784.5625,1980.0,20.240389111395395,207889902.04236892,-17.937316794977765,75863.59935027,0.04863540903461554,126.59111589513184,,1.0982992717214444e+18,32.83735989286457,7.5756478844013e+17,,254.9629910035514,-8037457886394483.0,996147.8341588641,162034961.91755226,,18022.4,246.89781340950614,14.84936498212002,0.01839271765150993,1.8634778933135543,6.414092062470923,72954675.2,299975.4418079768,106.30587506932524,348.37778643509455,0.14256517313643635,29.014751354291807,0.0,23209000.249015197,,0.07532071803760895,0.3923173685946651,0.979315615045662,,159.2867331239597,1214.4633747363653,44.0,,4.065190674341686,,26429.0431017934,-6.344396676545124,378.57259227736137,0.0,1.953494304530212e+17,0.011222525644627487,1.5938585131743763e+17,69139.9084128763,96.48200481863563,-1.3376105503154526e+17,361.84278115096924,-6.070525178307626,1.2148396906250478,-1.3208686998096237e+17,19.569884754746923,458960321.6395749,6.69075172657814,360751984.83988106,-9432183020439902.0,716291.0658920334,229.97482896771854,0.0946342989131468,1
1410,10.894244316447306,1.1536142178987725,288358.4,4.98187583815773,0.8800000000000001,,-123986565926337.16,0.9174256614568008,174466925230.62662,128213.839889694,215663.0081682448,379.3760573656726,-3740456.913979613,159.78511731843,-18.08466844510032,17.11330433559828,46038458.05878196,0.0,1.0972702741880076,0.4096680415097936,101028.73261966143,7.960754827507205,68991.69527805278,1126.4,-126784.28066983998,0.03748831762554743,1.077985817491134,1.979531995327528,7571.352504571826,23.741842366688605,,479500392.35086286,-12.489311793159231,71.8385624108608,689293.7905093569,328845.2845110047,4505.6,2.1070959704050325,1126.4,-0.8558652475576715,3897883645482.29,1980.0,-38.25452951433273,-1331259140.9243605,-15.292733116181454,89762.05127454535,0.4360442350327565,41.5341502807547,288358.4,5.782994842064817e+17,17.59094945001361,2.9259623022809506e+19,542769876687.2435,,-8466971710786664.0,286268.85492837854,613360503.6328466,-1.6334293458059117,18022.4,166.2011168346811,4.1832575290183005,-0.00536481160097288,1.0873077161126556,5.615419175608777,72954675.2,84140.69857717429,,329.944976767454,0.6856805505460561,21.394039539773267,0.0,43125847.65607252,504544.5737957524,0.05499756456472907,,,-9130728440.692518,139.16734955447038,26747.604232112913,44.0,2.7106657839533383,31.460677415574835,130.73659986245883,3985.2220925889496,18.621227877888817,415.60963827660896,0.0,2.238116079629087e+17,,-1.555659600723839e+16,558898.3101793189,75.62592058898599,3.4017398452466644e+16,325.82311266593035,13.505736479976976,,-1.2454932180336845e+17,19.61962977844593,3502078262.98143,-15.208924014406891,-67056661.57200018,-6778200808651257.0,600089.915203304,186.64582265777508,,1
2397,65.16173755414081,2.201121092359119,288358.4,-6.764598107937005,,266085.19825489016,50911315918576.11,0.06361602146377124,-62057584357.23667,411604.4393639825,321255.7232911595,248.733653543946,7806565.440508743,416.92977564531265,-9.052594552729165,14.27138971142924,525684560.7323483,0.0,0.8072914442235113,,143426.45943874802,1.1214890414525072,601785.6573323925,1126.4,-53563.730597908434,0.6555679811447526,0.490724810235091,,182399.58496249907,35.70476197972987,11.0,-3278503444.1492314,7.4628661259404865,570.5413351888018,195878.74684738435,89750.43571218319,4505.6,1.1039765591348023,1126.4,10.063317430336443,-3720471367262.8564,1980.0,-7.5567075504384995,-248881120.37984484,,211730.6366948661,0.5419406653221449,174.2486482849079,288358.4,-5.495988113005123e+17,-15.032298946652615,-2.4627614535156867e+19,-566092477851.0417,229.9637071006729,1687063076534671.2,88189.48592870828,29599540.815526124,93.35406339406157,18022.4,171.68697980925091,-2.4598102810815843,0.004355247856808707,0.9886980797082736,9.464095958584133,72954675.2,485923.40739287477,99.44757855854013,325.56279066517516,0.08442294586171789,16.425237246245384,0.0,-32166507.21103549,252329.04703825558,0.03590413686106077,1.9264924045607668,0.9493986719945512,5493020339.514277,123.99819727065807,19406.831120120645,44.0,4.004152896532969,6.760647138330772,73.1307696719763,6750.741262725896,-1.8357339857739,,0.0,2.4656288040884083e+17,0.7455975416789453,-2.1500893592499866e+17,128401.56195873256,-22.05573848372201,4.7028675033267176e+16,277.623565490476,-6.012464308886687,0.19812150532026088,-1.3788526168377302e+17,4.4755224281152115,3282088225.272253,-0.9289901839267394,335201934.4202785,1.0197795640817258e+16,322238.5099586922,114.90985835115907,0.8617389306370302,1
3985,135.71079162328394,0.7115575411092326,288358.4,25.10505608453423,0.8800000000000001,70101.84632747556,186106201395449.03,2.3211089351379885,172960958228.95856,,126387.05664770273,309.49581724098414,-3795141.0900252583,318.38870665206,24.751110817351837,,59377761.34690744,0.0,0.4354655015521269,0.3485278927410727,235492.0934162404,14.484917017501285,276294.7758401409,1126.4,85399.48949467753,3.3680985227938622,1.0850817793994143,1.002538007392145,511188.55951647327,42.19897398735999,,2105253521.4387813,4.410575179988738,,331786.4360163221,528127.8508288811,4505.6,,,10.573564782391982,,1980.0,40.89214949855757,-2331285056.777723,-25.215203609209,268757.7348824854,,76.49630241625157,,-4.657592059351831e+17,-4.737387326487639,-1.724183257464583e+19,499537747400.194,233.78334375298942,3843796891451554.5,-779031.6304861645,-349085123.74833834,-4.1427438231720215,18022.4,144.46298847641305,10.954429470337567,0.05725045555475375,0.30582383057019435,3.4471035209337924,72954675.2,106105.47989528993,149.16468627317172,375.9756451966282,0.02535173528382384,,0.0,-16633351.205561435,,0.06568606964493101,1.8837592914051784,1.073167647690041,3024069372.615744,165.74495002924027,1888.6367119284494,44.0,1.7165008105121702,13.266230765288244,112.93076611937866,15900.750366187758,24.768260886546173,619.4553711038553,0.0,5.4236239231679424e+17,0.6847779283129379,-2.8889263053096544e+16,,80.77623230362272,3.238295853368824e+16,227.3431242631115,8.194917664215332,0.8901718031368314,4.060465029977754e+16,29.252871266754948,-1616174138.3247392,28.063131830036053,76608074.7695911,-1.3827470041056312e+16,303987.3821203055,315.3454797930524,0.2626458059125678,1
3957,27.12685611017992,0.4989345487737695,288358.4,10.2585625911623,0.8800000000000001,78280.79022658807,,2.907056943751179,122731556435.33037,514352.7875728615,418308.4951509871,236.96212309039882,-4788936.7020007465,186.31332075869003,-4.6957803141672985,-2.2545744432191794,248224898.74193475,0.0,1.3585826062487358,0.2614163469071809,365116.9937663458,7.825810304437359,611515.1664539939,1126.4,55441.381416813514,1.1978538810563129,1.0878961587604965,,,14.664303362752811,11.0,6994967704.320776,4.687222670224871,91.45865129298912,-756058.6543264611,404835.045402166,4505.6,1.1053416453865836,1126.4,2.053618833193836,11988798856273.3,1980.0,-18.240801346382,327840999.2984639,-2.579237312333027,185385.46345995125,0.4726976872393177,121.48241967732277,288358.4,-8.016491691895427e+17,20.034544938457643,-2.3299110757909064e+18,-138928230529.9889,236.3211130557385,-4823404371366631.0,362760.1256747354,-674647054.8076277,-12.040657024400588,18022.4,215.9065669899313,-13.105484938732536,0.07992246878181969,,5.441207822261884,72954675.2,481920.6867880243,116.15363710295394,301.95219413477037,2.1617053536534443,10.706986630457473,0.0,16009054.94417264,,0.055137435097036516,0.05444601938125762,1.046277295994565,-4562080653.430481,134.77447924659478,,44.0,0.07492240164052352,-6.8423992036351216,104.61619009213116,,-5.436284735245824,391.530919603905,0.0,1.4062282920161534e+17,0.5089324123106177,2.346790724716416e+17,50239.25202514491,78.91917202213283,-4.089058447007242e+16,,24.32221736099698,1.5238418037747758,1.3085293617149218e+17,7.536224336678941,986977304.5349396,-17.251033791421854,4312323.8305521365,,712164.4248958513,153.79213778135622,0.8738742130027514,1
3482,94.58474480494776,0.01835614796931287,288358.4,-7.960570100141286,0.8800000000000001,240298.10041483204,494086892729195.3,1.3955554802243544,-67019448648.39064,569865.111648174,57176.00937161186,,-6247494.09742613,362.8425718384809,-21.055332201848096,11.848385375469531,-127027894.81220376,0.0,0.20621285806391265,5.79399454603487,265153.50297914713,0.5696627801580995,146953.5239249807,1126.4,-118401.41726717574,1.6799042548126035,0.4814058898026212,0.00996564104155714,,30.11761861566984,11.0,862673924.8874338,8.439349818533326,115.13443969160772,-122473.05612918346,432289.706411049,,1.1013016804477642,1126.4,-9.302618492301212,7049625332222.075,1980.0,-22.071176832715686,121191655.35356416,,222714.6343929248,0.4006567309195549,154.6690576298263,288358.4,1.2553930740984218e+18,27.46345223161311,6.609681993986739e+18,-140936098978.68234,118.65746650364382,-160520944371574.5,508916.5692493189,-182071320.22565064,422.9120389034906,18022.4,235.73458123777272,15.559464456719372,0.0274055735908769,1.7982135550395992,12.32043873885504,,535167.0976129071,119.77586032202008,318.7573729114284,0.7255264663927659,,0.0,7122646.928538985,337610.6351556893,0.07503111640843065,0.17758412054884914,0.934838604269837,3091628804.9820085,164.97709296420558,16914.784798884808,44.0,0.5078604487226068,8.843022254129174,78.955544698545,1079.8676837233827,18.730326130939066,204.8412666344418,0.0,8.17062892869848e+16,0.16484261554858362,1.9822464652665795e+17,841175.1635465317,60.117006270939065,548780068530155.5,,9.023395764427377,1.7682243733410596,9.276934760537062e+16,-3.4326163871147277,8702460653.343233,3.9332920421684516,-44280254.120677255,-8481208493992704.0,192995.64578760837,307.97363572106696,0.7247924046759159,1
6012,144.95207926311753,0.1249768634547153,,16.839251235668485,0.8800000000000001,21816.130264810978,121032740916544.94,0.792547596912776,-193447991119.4968,249557.5608931544,402159.45623466594,307.9842317223788,-4200275.914508813,350.91050035550325,-13.407729925049699,,-163756876.06698364,0.0,,,204350.74426970066,,25779.75514455265,1126.4,73110.59418899388,0.3388395314894418,0.4913598250087817,,37460.27554280392,29.55295625387921,11.0,,7.8468362778917395,10.964453940805972,-911446.1702812285,552054.3670567232,4505.6,1.105330403885376,,9.703447512950216,2397261286706.2334,1980.0,11.764880606974382,-260780015.37872145,,125898.53073615172,2.549546920368946,167.34298761917955,288358.4,5.204314364103588e+17,9.292173341437314,3.354892110365206e+19,580764206078.5428,,-2009685467283756.0,-787399.2009910492,228679574.202168,20.37835414170436,,374.29489173822566,8.581131091943876,0.034447846532500256,0.2214430656117833,1.2345765192806295,72954675.2,76298.45425344027,111.89084195862249,164.06400276817212,4.259699312811619,4.912026360309792,0.0,-554200.7372304586,126315.67380167324,0.05225266775397985,0.12246167356547805,0.965905388659372,3392149656.9824824,220.80274620542235,31550.951926246515,44.0,0.9947621563215876,16.881310968879358,73.20113768260414,11662.912188830913,34.398343126611785,448.3660454946553,0.0,-3.4844395270519565e+17,0.02422587660308334,1.1285184125025216e+17,272082.3941107426,3.5943370917930086,-1.5287226648766126e+16,286.02981325271526,10.601319017193868,0.9402009511602764,-1.1180853176557587e+17,4.52986802212304,3443969404.97653,9.183849536909332,-190953504.00014,2.7143536861704644e+16,441251.4629698257,217.13316439265657,,1
4022,48.301849287206295,3.0709617466682277,,71.39980923161973,1.0716876029939464,344341.5459304745,2386205799270966.0,9.551861078324112,-83667974779.40695,1432530.422004469,250741.41400781024,1046.3402080487263,65118501.91556354,336.00264890381465,-8.12611088312864,-32.22379221650884,-98722201.69308786,0.0,8.303152136562696,12.567501740882818,4464161.9824426435,8.492274968004638,,1270.7649142847595,768331.7826818052,9.957267115980084,-0.8744636644514105,1.0324864222615022,1656364.935079883,25.215159755703002,4.709807532436571,-1367669952.2788568,160.0298557600757,-51.266186211697814,503365.2713260685,3563766.6874589664,4505.6,1.6930259665096572,-531.4765992891944,115.4925819529449,126485639558.41977,1042.8946033927139,271.14086305196184,-1047233620.9089012,8.192645674527341,,,97.94948564511756,358332.9417165608,3.410824965478236e+17,107.58292573966908,2.3583054950476997e+19,26238121195.579014,194.87889677603667,6.070830261806761e+16,-1557033.1020693853,110601208.16971922,,18022.4,170.96902043899246,-52.89748741109503,0.07827350989330968,0.9850362933304808,9.960662860732338,72954675.2,1697520.403956916,,250.98071747582046,3.5652684544640967,30.78268500422532,0.0,141079353.49846694,1634712.6412335203,11.09565174327592,4.695789324120165,5.230142371489103,55961369579.587166,,207387.76840909585,22.6419456158138,-3.1225496967082917,-55.3005891714696,405.1518404308862,29632.22557703897,180.0807179851017,338.0391036856712,0.0,1.8134986075945193e+18,1.35746582610529,1.2535353009709665e+18,31004.908443631382,5.7563016642783325,8.332092756040742e+16,93.13776870041269,147.19807714059215,2.128206980583334,-1.9127796890897155e+17,35.80700879911086,-685433166.0339413,-19.19314196959837,,7.850879422596846e+16,,114.1966093161138,2.511846223079654,1
1536,293.43117208958216,-1.4736151101117896,459010.8634950719,32.36038166880377,0.8800000000000001,3129549.556877287,3237002362792775.5,6.336184139743353,928154405157.6208,206826.45521879665,28462.784404454378,-47.70600097731222,-1979441.8371642118,316.4276194397435,9.241148578759411,184.52251925337998,3098906067.1555314,0.0,1.5459706168471967,,3340701.4281006656,-0.967636617777468,1916099.08039446,-831.9837742263719,,0.4023509075407299,1.0821379605445356,1.0032248718830874,297576.1429747532,201.26002147627162,-7.846835125033582,,-15.743694785308636,,,3478977.1628142856,6503.548468543744,-1.6243174660770334,1126.4,147.59508962328124,57191872788800.55,1980.0,13.655819153748936,-1273837037.7651086,475.87469694973544,781503.514176339,0.8535769090796417,51.560359231018936,288358.4,9.931044999433414e+17,16.79992137194597,1.812477288277752e+20,478001495269.9229,937.5500355880935,1610989404480212.8,870064.2014822665,4790342660.39968,283.98742312781417,31716.135088129497,-15.285241578894956,19.035069348739405,0.565265711080202,5.087338055606554,37.576646288422985,72954675.2,1445310.072281177,,2314.718882264233,12.17200434709202,6.3640381444714045,0.0,179346421.5494837,-612436.5961030261,6.481543298544601,9.227198422190797,1.0754291898706922,8002077595.000609,209.53623284262662,85249.74683633362,,7.047705266104865,70.45565757216251,353.9627173825206,120453.6466377402,24.037665777822124,183.7881355449354,0.0,4.607960933372709e+16,0.3101970950810258,-5.515637394961818e+16,4776037.762003528,312.1235798171922,1.2443542775166627e+17,327.3633190058862,126.53368049596105,0.6995446257249629,1.060883313198066e+18,244.96828262978713,57071734828.65098,51.44888561660394,3896692077.347322,1.1313221860753122e+17,4675483.46013744,276.65618403033983,,1
4069,-12.068101881796167,1.0758227385239638,288358.4,23.37971577402673,0.8800000000000001,33352.791350562235,-67183930607078.56,0.3526216937717697,86610902739.77745,470314.5725294922,124868.64059113973,340.5731602635077,6492556.615774096,358.94435882127317,2.0982577894871337,-14.925301748693169,-117567304.4423526,0.0,1.1526183911836518,0.6652149065283685,128840.32323769748,6.261191773151243,552515.5352088512,,-132443.1083002467,1.355865181589654,1.0907719264049616,1.0095306237877564,573023.3397592688,-0.5717205185518317,11.0,492082306.1759604,7.172874125269358,,-202207.1447326045,499514.2100682628,4505.6,1.095511820736382,1126.4,18.05471174548285,3827223327581.917,1980.0,-1.6673261926604517,652160017.6813914,-72.56461061570731,72734.91830484498,0.8090759880349322,155.1945023788301,288358.4,-4.503764098908743e+16,1.1626197233685636,1.21498934407493e+19,107966996536.84448,285.1171936726951,,-1657740.3604236704,-347335105.0799431,-10.504312529721867,18022.4,315.0784945026358,17.407094445909483,0.006624361019692267,1.197736836005803,8.792853688805959,,305367.3659274363,101.93847371723835,471.32363504501365,0.4652184325301392,12.94365575748382,0.0,-756760.9833404216,369139.2708796085,,0.8724658810002861,0.9787628697955554,6539440819.383657,196.47627742270384,3547.402269149455,44.0,1.7482307908479342,13.253454191786316,72.30313896339626,26899.141324041688,9.628690440920607,312.36165419799016,0.0,4.136350715931087e+17,1.2624715356393172,3.3194307527435974e+17,535256.8777371893,22.17660167211092,-1.179600725207351e+17,339.11180470857516,5.312927227060394,0.05091910254071502,1.7355570646064387e+17,25.914783778637442,7934788418.390617,1.7975607432324452,-482273604.795477,-5291685199113580.0,372645.5041956786,132.0609772461206,1.2352909919172872,1
2297,-102.0297079971156,,288358.4,-16.2273597087514,0.8800000000000001,442355.7014917367,,3.1214888131517737,-56741847859.90907,481860.8984570581,214788.81858172512,365.27823455319395,2172819.4284689343,262.90097402526743,-1.0778365883564085,6.6799688439799425,-291220673.44101745,0.0,,0.2886090406581418,572481.0514918464,-0.5414415695868642,277510.9303831223,1126.4,-117667.14271735745,,0.5382948036454227,0.0351564729706276,325860.6836267464,31.795832431644826,11.0,,0.6385249343856021,-3.2983862827060215,-378790.50483695377,74931.37600142778,4505.6,1.0924239835669258,1126.4,24.53353338230529,7819124843950.89,1980.0,8.228148255115187,1579288811.1766179,9.610653571717744,233923.4578548557,1.2655444725774287,207.06190151279546,,1.1035761713889532e+18,1.703379310804471,3.950988781444686e+19,-51617185079.7963,241.6018777673104,-4769335885012093.0,290957.2412270977,536764549.7857137,48.342345725027,18022.4,,21.789632158024748,0.029374865127890414,0.6041778310921039,10.157436638814854,72954675.2,375518.7456918855,134.35394021850234,,0.6372176383846421,29.03847167840602,0.0,-18799966.30881319,525555.54837492,0.0007110154002500021,0.8546785245560393,0.8095644660059675,6231674365.086702,,,,0.3146003144747157,5.611575866214921,153.17379660036238,9619.616894841132,13.031030535536914,272.4092066663799,0.0,-6.674470667988829e+16,0.16744722461747572,2.3089779467603187e+17,105155.77739938424,71.86154569900907,-1.872477233287633e+16,390.81391329206315,19.34429737336001,0.4402541544012724,4.173085778384962e+16,6.863870873438152,6244257374.227558,-6.473383427387202,420515186.732864,7676618199225464.0,408923.9786979145,259.23958916769834,0.6738278770490034,1
4790,44.664614363293694,,288358.4,9.935181406570358,0.8800000000000001,2701.022917127088,,0.17593955260530103,-123057633353.85295,484813.04970628023,,357.837056977092,-2274394.3721242044,199.93806499776832,13.320206683693435,,882938395.2150236,0.0,0.4491797246002479,0.0013553798353279206,,-1.7467620254635974,,1126.4,,0.2594811947723753,0.5056334700708199,,222894.00092459613,33.891416927668075,11.0,-3432057893.016755,11.281177149463275,50.79222824354596,-524842.9979354204,292935.63765461236,4505.6,,1126.4,23.30951839592546,5444067615836.473,1980.0,-36.25182616448849,-1310857199.0420673,11.583958809560421,89324.37949357007,0.02166158906035973,93.84117882827057,288358.4,-7.701044670161082e+17,2.3112442779043683,-6.485835192625708e+18,,,-6898931483599098.0,-651703.3165196285,464187714.644408,6.587018540826928,18022.4,282.86130498823286,6.900066156260261,,0.4561659902074162,6.058777776113559,72954675.2,315091.1392237541,38.05049675922986,403.4130573724211,1.2338543157110455,22.98804118189516,0.0,-7599441.174775017,75696.82086059943,0.05972151773514904,,0.9659794113046936,1978072410.54189,109.9672960965206,,44.0,0.7755550036492571,19.651687087675768,56.351919865710926,9045.815163466215,-7.016700260954722,426.4564199352632,0.0,2.88926173825702e+17,0.23747796229375545,-2.5418608648858803e+17,,56.07009622941239,-8.892571511745256e+16,234.36235130693646,-4.443649879503312,,-7819740977512950.0,18.726842364474386,-3251032527.7227826,-5.18476621621841,16320865.44181648,3135710874218566.5,61467.05103165256,185.70374686112183,0.5140191486598259,1
4376,145.4960828924766,0.08970538044616785,288358.4,-1.1696510894624743,0.8800000000000001,,439846369325701.6,3.4775990617763917,57209742975.94408,596081.6318588753,373055.8131456964,338.6586087577708,-4855273.699175708,423.8536431426717,-4.9944831698060765,0.6801005753181812,-196411487.591936,0.0,1.3276926670244305,0.3481721156722176,408700.0437862703,1.1765842007133562,622012.83507169,,-59315.406273823406,,0.5449999170355103,0.002323797916209099,540080.3890554564,10.33034096003664,,-3132746559.600759,5.737595695725332,46.377468919459524,883104.3890654807,272849.7993769337,4505.6,1.0975093558056712,1126.4,12.198618406371098,-10562945935555.557,1980.0,27.04189707699271,2091777064.0894728,,60566.13108550439,0.10109632586343398,171.2887309230466,288358.4,-2.9550018078415053e+18,32.528293066773585,-5.01954980403586e+19,82799629415.50471,175.60154050903122,2391741747476163.5,-821791.2502022381,313848026.0821046,33.93693764006917,18022.4,214.4970020330219,-2.332975949196486,,0.25404150526680963,16.582251628343588,72954675.2,66691.10813230799,82.57128141356242,413.8473666947587,1.195559572655262,,0.0,-51716887.11854456,211812.8865682348,0.036504734119420665,,,2172310697.216752,,13487.669422823452,44.0,1.0464051051666885,-9.951540083065117,95.26018989025877,26727.344277782904,24.517552674139964,402.7512163220068,0.0,2.0619321901191066e+17,0.5183555240244992,-9.403845641003382e+16,908079.6440429736,52.22418460438448,5872931782418022.0,367.4018306286685,-11.435785584258802,1.2231866879923126,7.754484892293885e+16,23.044561031898517,3278377487.1191807,7.39786672909181,,-3846410849654201.0,390060.7408419337,401.4777963833415,1.2266810666037458,1
3070,162.5629970229838,0.3945804764136456,,-10.267672603286973,0.8800000000000001,104327.65481818274,68896844423511.78,,-66878522984.71566,73145.02728122257,250013.7181100934,148.04984334603532,1212330.0007390908,423.8480617281277,12.59014339664176,11.153812206341328,-368536994.8852046,0.0,0.6817434013843445,0.049757053124094786,550010.1333677174,6.6339963744602235,59010.32578691359,1126.4,-184355.63823076984,0.5268189998818151,1.0834574120159057,,39287.02841919839,36.034408995203684,11.0,44700448.11838321,16.719353750283688,25.444329832426558,883474.4807590683,,4505.6,1.0971800688014723,1126.4,4.9508699563960175,-5908866139386.188,1980.0,-3.3439886069208544,444006981.1675857,2.7123819899344683,34408.12662359769,0.7147786518094611,156.9315031313286,288358.4,-3.046942891691202e+17,9.572205969118407,-8.668202316998668e+18,-452085560675.0231,247.37261005306772,-4545087359792746.0,,-250752583.0056964,13.260527057896251,18022.4,304.3497802098588,12.887316316754296,0.049570236467585536,1.6606439514475924,4.747061068273038,72954675.2,429865.8291283302,170.50539697128212,314.0162129098468,0.31566337928805105,29.15824687020133,0.0,-2379471.081741354,270416.04134280834,0.07183861265656925,0.0946487442785926,,18356803959.704025,151.37651794697064,21467.66551382948,44.0,0.5688182270516823,13.880533732446306,112.01776221150259,17494.39267742877,14.742716207930131,476.1696550832869,0.0,-3.0950989322544794e+17,1.5257087738701474,1.8545203093105325e+17,385381.50494395697,51.29755459556286,4877510630644855.0,333.4228265801667,-0.8141096774704177,0.05871956911377161,-4.855967838866641e+16,17.25652499398641,3957324115.489408,-6.7316795084755325,-165261271.31450456,5546871861457548.0,267497.0907001943,293.72009571633976,0.03527623567517723,1
6029,167.95772699064597,2.6826862249233594,288358.4,8.725176162030301,0.8800000000000001,349240.14357321593,509933650495159.7,2.292078987982161,-219305097315.79764,449771.8046921975,264795.27749518194,,4898721.575093801,504.7281819826989,-2.4516064522492176,-6.401230631954973,-334091085.17850393,0.0,0.10201904585837904,0.3244939391632899,443723.42629053217,-0.24034604269281976,553987.8377640194,1126.4,-148328.20302761276,0.4626363338153185,0.4964830098746362,0.004848245766376278,,10.386991271468906,11.0,6643266396.626098,15.646421532406881,25.792482505650355,420436.76865015057,541966.873115488,,,1126.4,18.58388666175384,9179047545829.19,1980.0,-36.86154680400017,90546680.5429751,-117.98254144624755,244961.26770877515,0.10441346875318376,190.23921104381515,288358.4,-8.583831423944151e+17,5.13226729125094,-3.2286073829141606e+19,-534958392328.8261,271.42726769889646,8147725575899147.0,-1909019.0155563292,237165617.16320637,36.033072034478714,18022.4,,10.71116960982081,-0.05505434081308822,,14.116150040783912,72954675.2,293355.43408102967,50.115819246883575,263.50560922100726,0.1634724964148763,6.629737344132263,0.0,-1025036.81006954,176886.47655011923,0.09698962511888007,1.4394451542946962,0.959314672810304,-756477729.8977125,112.43264518028795,12525.31233478383,44.0,0.6737904897648125,12.654214459098279,88.59617850800635,12596.025219203408,2.7818338156170577,370.04411828030334,0.0,2.014463236296824e+17,0.9792141489353418,3.115097940340744e+17,586406.8071326457,53.39601308301618,-1.2679541865023674e+17,175.38270376346006,36.22038934060913,0.4244315769850264,1.000823747275279e+17,-7.709474273023781,-999397361.7682356,-0.4194614524875492,-811202626.0415553,-3734257273400236.0,610263.8386052693,166.1163080127079,0.1263005318139346,1
